"tau= 0.01","tau= 0.02","tau= 0.03","tau= 0.04","tau= 0.05","tau= 0.06","tau= 0.07","tau= 0.08","tau= 0.09","tau= 0.10","tau= 0.11","tau= 0.12","tau= 0.13","tau= 0.14","tau= 0.15","tau= 0.16","tau= 0.17","tau= 0.18","tau= 0.19","tau= 0.20","tau= 0.21","tau= 0.22","tau= 0.23","tau= 0.24","tau= 0.25","tau= 0.26","tau= 0.27","tau= 0.28","tau= 0.29","tau= 0.30","tau= 0.31","tau= 0.32","tau= 0.33","tau= 0.34","tau= 0.35","tau= 0.36","tau= 0.37","tau= 0.38","tau= 0.39","tau= 0.40","tau= 0.41","tau= 0.42","tau= 0.43","tau= 0.44","tau= 0.45","tau= 0.46","tau= 0.47","tau= 0.48","tau= 0.49","tau= 0.50","tau= 0.51","tau= 0.52","tau= 0.53","tau= 0.54","tau= 0.55","tau= 0.56","tau= 0.57","tau= 0.58","tau= 0.59","tau= 0.60","tau= 0.61","tau= 0.62","tau= 0.63","tau= 0.64","tau= 0.65","tau= 0.66","tau= 0.67","tau= 0.68","tau= 0.69","tau= 0.70","tau= 0.71","tau= 0.72","tau= 0.73","tau= 0.74","tau= 0.75","tau= 0.76","tau= 0.77","tau= 0.78","tau= 0.79","tau= 0.80","tau= 0.81","tau= 0.82","tau= 0.83","tau= 0.84","tau= 0.85","tau= 0.86","tau= 0.87","tau= 0.88","tau= 0.89","tau= 0.90","tau= 0.91","tau= 0.92","tau= 0.93","tau= 0.94","tau= 0.95","tau= 0.96","tau= 0.97","tau= 0.98","tau= 0.99"
"11",97.6595996595595,97.4580245808833,98.6273490472089,99.0782687946722,98.944041055136,99.4021459507811,99.2742444958737,99.3474115044163,100.115901565052,99.9704292545548,100.598255768229,100.712728264224,100.699405897101,102.655286487325,103.178586020109,103.255042346692,106.838585913057,109.562069836353,109.542465914062,109.876854754946,110.16408259188,110.021508918516,111.385505942004,112.096108446278,113.734729892636,115.877589778118,118.267385059148,119.887310365752,120.252527723297,119.170133398441,120.163705070673,120.732745080917,121.970800158796,122.088128506521,124.80822563939,124.972452011149,124.886055100093,125.434456548703,126.95556866168,126.844950712793,126.594564796519,126.527429135117,126.477993319253,127.316449489184,126.842583296694,126.958315654638,127.413765091607,128.66100833805,128.703706024718,128.779247973491,128.842775718329,129.183875681507,129.779664762797,130.80215061609,130.869538846087,131.106049418422,131.437265161983,131.887081622232,133.382611876708,134.268982825454,134.382806684905,135.122522135338,135.269521697082,135.183686470626,136.118762112579,136.853645645172,136.733349651891,137.032341533987,137.43981784367,137.425867842692,137.28517146215,137.944427043061,138.139782486665,138.840371526307,139.209702100557,139.054434973013,138.745700420553,138.67931912137,139.02895120858,142.945733537882,142.942999830172,142.994180347218,143.180230244873,143.171948329778,144.035730720676,144.332747127781,144.858050682706,144.96595598266,145.647687031736,147.512348663373,147.061733006725,148.088237316856,149.786162764119,150.516458899481,150.554524890276,152.665100264485,152.234934054658,159.4,159.4
"12",95.348215551554,95.1805999909001,95.948077232762,96.5413535245011,96.4330375346069,96.8775823050924,96.7784984837516,96.8406759987626,97.6965761057169,97.5616318105478,98.2431516936668,98.2431516936675,98.243151693667,100.0480925039,100.555529513387,100.536348317765,104.457093976867,107.501099957711,107.503926490511,107.72721767617,108.169754001148,108.077114329666,109.660773501794,110.403759345725,112.223887162126,114.248154080113,116.689916032362,118.418897559859,118.751445744089,117.695402580615,118.624038833634,119.139899605398,120.293969842756,120.396748537606,122.943411331389,123.162104567147,123.087676894087,123.54413964819,125.080616951757,124.949298053824,124.671501821812,124.598252797144,124.542624520509,125.377136983199,124.913310794174,125.009972199104,125.417941752957,126.758555235288,126.785364967017,126.834834812964,126.871609110826,127.247659588507,127.779221287518,128.700476356544,128.769055143472,128.981380806853,129.278070528665,129.792375458395,131.271200419944,132.086354112538,132.178678164435,132.845130088961,132.965439846084,132.872053419763,133.822580923687,134.48453875362,134.352240336085,134.6189480041,135.07462142039,135.028259164093,134.922886367378,135.639774558405,135.788264057924,136.574432230962,137.104622392619,136.946862393459,136.620737943616,136.545797110436,136.877801142791,141.023918991258,141.023657083019,141.053674249994,141.222580289918,141.204947736434,141.988277375168,142.35600734026,142.73095065107,142.792615571342,143.398450507047,145.489064102215,145.058283987109,145.961579763355,147.447012372273,148.1,148.1,149.990630507436,149.510105507874,156.861904744065,156.070217318783
"13",90.5942982456141,90.5942982456134,90.5851207378484,91.5750129753878,91.5705864760455,91.988596491228,91.9885964912282,92.0542827221041,93.1265476331103,93.0118675358582,93.8251848402058,93.5787593233295,93.664468743799,95.0978598569431,95.5612744696415,95.321670612072,100.000750333958,103.773038764421,103.848520666625,103.809613085935,104.657064830622,104.713335183011,106.807846574186,107.628133956609,109.880791966228,111.581100330854,114.143037911237,116.099847672263,116.352995498686,115.411736843695,116.185510006068,116.592997843346,117.550844719805,117.621511186557,119.751746170509,120.101530563079,120.044793353237,120.28057008262,121.819026646247,121.66407804516,121.367886965686,121.289575924649,121.229250174155,122.059487398297,121.642740290939,121.705305328472,122.016822151241,123.575005105204,123.575903509477,123.565320400866,123.564274253902,124.031959289405,124.415072280442,125.092806996706,125.171474054247,125.328472010311,125.549532077151,126.220578331678,127.643664685174,128.265511720446,128.319587941607,128.809545776022,128.882080114349,128.791750398762,129.768330208952,130.254966270664,130.125455948062,130.317670028578,130.884912428139,130.732320317076,130.727344580056,131.582140212581,131.647949153724,132.632400294281,133.557382657329,133.407271390505,133.080938595629,132.999614968573,133.29298028392,137.9,137.900000000001,137.9,138.026026782068,137.999405092319,138.586261762329,139.128090230635,139.138971697827,139.133376706781,139.569187604895,142.186745679795,141.834331405558,142.471040861969,143.504070388395,143.975007341226,143.929110322905,145.304580514374,144.820369749451,152.264258552166,149.793470201045
"14",74.8589771465119,76.2970849205958,74.2146969691569,77.4490368381326,78.242147815306,78.5946110429105,79.2824928354675,79.5995821513635,81.710432770557,81.6562138671616,83.0828819323462,81.9462293689424,82.8424951186209,82.5239034572842,82.7431178327116,81.5957538820544,89.2860105884116,96.0178056840482,96.5852693759339,95.4042395696355,98.3372948849683,99.2965326720353,103.570254575661,104.737447586087,108.926806024933,108.847781881362,111.909712358607,114.62257266405,114.495972202812,114.476085600859,114.557105725846,114.624316494593,114.727993959951,114.685812139075,114.909803131366,115.864510099549,115.822215695032,115.068209447014,116.335473587405,116.278583104159,116.287945396203,116.258265657665,116.255589921867,117.111430570308,117.102765388845,117.101337876887,117.111457569072,119.603796503471,119.585524958742,119.345869959557,119.377089734212,120.321646936338,120.07541048709,119.641322084538,119.825878332379,119.756859127709,119.700983433855,121.101878440221,122.140338599685,121.700075837557,121.683637912832,121.368910962373,121.343315111879,121.430606718131,122.445378581152,122.135338435364,122.266563109591,122.155348575998,123.17968477349,122.318529812985,122.896638495187,124.372398596979,124.294251289966,126.123320524488,128.899999999998,128.900000000001,128.899999999998,128.900000000004,129.063350239442,134.991948728488,134.948884098292,134.995144836672,134.91950830754,134.960219125733,134.618696906074,135.995565564953,134.312836354946,134.380796078973,134.14859805603,139.040776588201,139.317673275527,138.984573923517,138.380003135272,138.062091751686,138.199463100187,137.366824984207,137.793325743776,142.549169712153,134.308631772169
"15",80.4442799763112,81.2319976713646,79.7956510016607,82.0862876653849,82.5254533192192,82.9009089486298,83.2878334512628,83.4767767841977,85.1675150361642,85.1043533031048,86.2856506477463,85.472465287415,85.9976944182063,86.3733671353188,86.6937545425103,85.8941423292687,92.4425675136941,98.0427033741385,98.3940353059686,97.6588115007179,99.7390330218696,100.315468306709,103.743340755886,104.771845163789,108.194664949736,108.851817816234,111.71232754537,114.160004937949,114.185595810428,113.762091675856,114.110690311196,114.289872672006,114.720827992561,114.720664049622,115.687589990437,116.402307528003,116.370248796144,116.003068733389,117.408705134847,117.29084387215,117.130006785083,117.074355291305,117.039519338253,117.876716742957,117.682815111232,117.695572870972,117.807235133964,119.933374317129,119.910375162652,119.754338694055,119.748491293833,120.49635172963,120.494986942613,120.497285958273,120.633100340584,120.648838525784,120.69058506883,121.799930163283,122.999999999998,123,123,122.999999999999,122.999999999999,122.999999999997,124.010098796547,124.012629095018,124.011392173607,124.013404738067,124.863522416325,124.322713230721,124.654967831636,125.884819241095,125.835629425728,127.33544128073,129.376540480089,129.305563972944,129.142614590332,129.097725723453,129.308150450745,134.802392050058,134.785854712595,134.789195312961,134.792722216213,134.793304417256,134.817812654307,135.855821639389,134.844652076495,134.83605243691,134.850613955573,138.855110007827,138.849315918317,138.864199984772,138.85929334458,138.850019665663,138.861109009981,138.877015901636,138.840136289994,145.070931123557,138.859722525925
"16",80.4760668005418,81.2640940832458,79.8308324952685,82.1198710307151,82.5595576203947,82.9381245793027,83.3250528943856,83.5140349484775,85.202829738511,85.1475729947846,86.3273905029777,85.5145790985752,86.040232241535,86.4127248457729,86.7328087734347,85.9348350218896,92.4777354365003,98.0727174605985,98.4233534355462,97.6894247210872,99.7699801797115,100.347380755114,103.772855652646,104.799819762035,108.218936030005,108.873229053997,111.726867732491,114.173326750326,114.198171978011,113.780680197292,114.126262698748,114.302908283857,114.729924285257,114.731367929499,115.689782808538,116.404865162873,116.379314884561,116.011113301447,117.41423083182,117.298464208569,117.137269127325,117.082738288528,117.048005276221,117.88338350846,117.689930446653,117.702698491116,117.813869043053,119.937198331739,119.914178455379,119.758315852461,119.752795232472,120.499999999998,120.500000000001,120.500000000001,120.636286038652,120.651274786461,120.691033398886,121.799742998986,122.99491295982,122.993236693371,122.994042134357,122.991853810791,122.992265142868,122.994143992998,124.005049398274,124.006314547509,124.005696086804,124.006702369034,124.855875639977,124.323441323355,124.655876506841,125.88470843695,125.835766765126,127.333800190629,129.376341861895,129.307469338401,129.148753794842,129.104335415672,129.316538349626,134.801993375049,134.788212260496,134.790996094134,134.793935180178,134.794420347713,134.81484387859,135.850774326471,134.837210063745,134.830043697425,134.84217829631,138.844088006262,138.839452734654,138.851359987818,138.847434675663,138.84001573253,138.848887207985,138.861612721309,138.832109031995,145.066733082166,138.84777802074
"17",80.5078536247724,81.296190495127,79.8660139888764,82.1534543960453,82.5936619215702,82.9753402099755,83.3622723375085,83.5512931127572,85.2381444408579,85.1907926864643,86.3691303582091,85.5566929097354,86.0827700648636,86.452082556227,86.7718630043592,85.9755277145104,92.5129033593064,98.1027315470585,98.4526715651238,97.7200379414567,99.8009273375534,100.379293203519,103.802370549407,104.827794360282,108.243207110274,108.894640291759,111.741407919612,114.186648562703,114.210748145594,113.799268718728,114.1418350863,114.315943895708,114.739020577953,114.742071809375,115.691975626639,116.407422797743,116.388380972977,116.019157869505,117.419756528793,117.306084544988,117.144531469567,117.09112128575,117.05649121419,117.890050273962,117.697045782074,117.709824111259,117.820502952143,119.94102234635,119.917981748106,119.762293010866,119.757099171111,120.503648270367,120.505013057388,120.50271404173,120.639471736719,120.653711047138,120.691481728942,121.79955583469,122.989825919643,122.986473386741,122.988084268715,122.983707621583,122.984530285738,122.988287985998,124,123.999999999999,124.000000000001,124,124.84822886363,124.324169415988,124.656785182047,125.884597632805,125.835904104524,127.332159100527,129.376143243701,129.309374703857,129.154892999352,129.11094510789,129.324926248507,134.801594700039,134.790569808397,134.792796875307,134.795148144142,134.795536278171,134.811875102872,135.845727013552,134.829768050996,134.82403495794,134.833742637048,138.833066004696,138.829589550991,138.838519990864,138.835576006747,138.830011799398,138.836665405989,138.846209540982,138.824081773996,145.062535040775,138.835833515555
"18",90.7295321637428,90.729532163742,90.7234138252321,91.7078214205791,91.7047782022814,92.1355263157894,92.1355263157896,92.2007420149257,93.2657983292543,93.1848476723706,93.992443950913,93.746641693918,93.833057801335,95.2525291427338,95.7146906203136,95.4827357875257,100.138437743705,103.889545582236,103.963396467502,103.929856627195,104.778527217366,104.838413390355,106.923489873844,107.737431762213,109.975591791544,111.664473339023,114.196333981821,116.148703923538,116.398261557508,115.480998905578,116.241938109689,116.638258618943,117.578486694222,117.656394240338,119.748559694568,120.100765281539,120.072396676619,120.304287884246,121.833359428923,121.686126051506,121.388466014398,121.314598240347,121.254701711121,122.077502172279,121.663716143497,121.725814794492,122.034355817621,123.581253828903,123.581927632108,123.57399030065,123.573205690426,124.038199827097,124.425883462923,125.092988703214,125.173690055878,125.327695399172,125.541251866101,126.210109372917,127.613079634767,128.227822509352,128.284438488264,128.764903787225,128.838522763166,128.755164368528,129.735452748947,130.21627175996,130.088595146452,130.27738920595,130.840885659534,130.724625003486,130.720833965757,131.571472658125,131.637012534268,132.614780899418,133.545522684647,133.404418170061,133.094382823985,133.014556203275,133.316224746783,137.887244550888,137.899138064821,137.897857472544,138.022119792872,137.995178716458,138.565206041522,139.099999999998,139.099999999997,139.100000000001,139.525688382107,142.133961084035,141.788440499189,142.411840143662,143.443975379958,143.922329722999,143.868702381353,145.231073815369,144.773856917431,152.233661956118,149.726809783798
"19",90.7565789473685,90.7565789473677,90.7510724427089,91.7343831096174,91.7316165475286,92.1649122807016,92.1649122807019,92.23003387349,93.2936484684831,93.219443699673,94.0258957730544,93.7802181680357,93.8667756128422,95.283462999892,95.745373850448,95.5149488226164,100.165975225654,103.912846945799,103.986371627678,103.953905335447,104.802819694715,104.863429031824,106.946618533775,107.759291323334,109.994551756607,111.681147940657,114.206993195938,116.158475173793,116.407314769272,115.494851317955,116.253223730413,116.647310774062,117.584015089105,117.663370851094,119.74792239938,120.100612225231,120.077917341295,120.309031444572,121.836225985459,121.690535652775,121.39258182414,121.319602703486,121.259792018514,122.081105127075,121.667911314008,121.729916687696,122.037862550897,123.582503573643,123.583132456634,123.575724280607,123.574991977731,124.039447934635,124.428045699419,125.093025044515,125.174133256204,125.327540076944,125.539595823891,126.208015581165,127.606962624686,128.220284667133,128.277408597595,128.755975389466,128.829811292929,128.747847162481,129.728877256946,130.208532857819,130.08122298613,130.269333041424,130.832080305813,130.723085940768,130.719531842897,131.569339147233,131.634825210377,132.611257020445,133.54315069011,133.403847525972,133.097071669656,133.017544450215,133.320873639356,137.884693461066,137.898965677785,137.897428967053,138.021338395033,137.994333441286,138.56099489736,139.09438195387,139.092205660431,139.093324658644,139.51698853755,142.123404164883,141.779262317915,142.4,143.431956378271,143.911794199354,143.856620793043,145.216372475568,144.764554351026,152.227542636908,149.713477700348
"20",80.6032140974642,81.3924797307705,79.9715584697001,82.2542044920358,82.6959748250966,83.0869871019941,83.473930666877,83.6630676055965,85.3440885478983,85.3204517615035,86.4943499239034,85.683034343216,86.2103835348496,86.5701556875894,86.8890256971327,86.097605792373,92.6184071277248,98.1927738064385,98.5406259538566,97.8118776025648,99.893768811079,100.475030548733,103.890915239688,104.911718155021,108.31602035108,108.958874005046,111.785028480976,114.226613999834,114.248476648342,113.855034283036,114.188552248957,114.355050731259,114.76630945604,114.774183449006,115.698554080941,116.415095702353,116.415579238227,116.04329157368,117.436333619711,117.328945554244,117.166318496292,117.116270277418,117.081949028094,117.910050570471,117.718391788338,117.73120097169,117.840404679413,119.952494390182,119.929391626286,119.774224486084,119.770010987029,120.514593081472,120.520052229551,120.510856166915,120.649028830921,120.661019829169,120.692826719109,121.798994341799,122.974564799109,122.966183466852,122.970210671787,122.959269053959,122.961325714347,122.970719964998,123.98485180518,123.981056357471,123.982911739593,123.9798928929,124.825288534586,124.32635369389,124.659511207663,125.884265220371,125.836316122718,127.327235830222,129.375547389119,129.315090800225,129.173310612882,129.130774184547,129.35008994515,134.800398675009,134.7976424521,134.798199218827,134.798787036036,134.798884069542,134.802968775719,135.830585074797,134.807442012746,134.806008739486,134.80843565926,138.8,138.800000000001,138.800000000001,138.799999999997,138.8,138.8,138.800000000001,138.8,145.049940916602,138.799999999999
"21",80.6350009216948,81.4245761426517,80.006739963308,82.2877878573659,82.7300791262721,83.1242027326669,83.5111501099999,83.7003257698762,85.3794032502451,85.3636714531832,86.5360897791348,85.7251481543762,86.2529213581783,86.6095133980435,86.9280799280571,86.1382984849939,92.6535750505309,98.2227878928985,98.5699440834342,97.8424908229342,99.9247159689208,100.506942997138,103.920430136449,104.939692753268,108.340291431349,108.980285242809,111.799568668097,114.239935812211,114.261052815925,113.873622804472,114.204124636509,114.36808634311,114.775405748736,114.784887328882,115.700746899042,116.417653337223,116.424645326643,116.051336141738,117.441859316684,117.336565890662,117.173580838534,117.12465327464,117.090434966062,117.916717335974,117.72550712376,117.738326591834,117.847038588503,119.956318404793,119.933194919013,119.778201644489,119.774314925668,120.51824135184,120.525065286939,120.513570208643,120.652214528989,120.663456089846,120.693275049164,121.798807177502,122.969477758932,122.959420160223,122.964252806144,122.95112286475,122.953590857216,122.964863957999,123.979802406906,123.974741809961,123.97721565279,123.973190523867,124.817641758239,124.327081786524,124.660419882869,125.884154416226,125.836453462116,127.325594740121,129.375348770925,129.316996165682,129.179449817392,129.137383876765,129.358477844031,134.8,134.800000000001,134.8,134.8,134.799999999999,134.800000000001,135.825537761879,134.799999999997,134.800000000001,134.799999999998,138.788977998435,138.790136816337,138.787160003046,138.78814133108,138.789996066868,138.787778198004,138.784596819673,138.791972742001,145.04574287521,138.788055494814
"22",85.8818021815202,86.196282166094,85.4650982598002,87.0040175163912,87.1826871311685,87.6003342963942,87.7601643131887,87.8664496315106,89.2011840051379,89.1699253143299,90.1383568065318,89.6232198779458,89.8832075688858,90.8187950593923,91.2181147175472,90.7318369979749,96.2428550421653,100.826148802869,101.011847958241,100.66438940581,102.055757462042,102.339519901733,105.028625095515,105.93211085683,108.689137714837,109.917039610122,112.565609619654,114.753663255538,114.899562850484,114.21008252605,114.768802894379,115.044552948044,115.732326510909,115.780889502392,117.322374496907,117.839770270367,117.84644674701,117.801621851031,119.280423355837,119.14367893463,118.881255369283,118.816726821528,118.763720998236,119.581054159496,119.25674112205,119.290731345817,119.498968373596,121.297118979315,121.280702420529,121.2041335721,121.189567206658,121.775292319582,121.990822539193,122.346079464611,122.450223961841,122.536380104723,122.658238082888,123.521917472865,124.817227770882,125.157523572833,125.185862207325,125.4383103559,125.473224457296,125.426405859829,126.429221975565,126.687404370421,126.604111201681,126.70130810394,127.393119506275,127.141693098579,127.282708982004,128.3,128.3,129.508508946358,130.944599885262,130.838370938783,130.594936539453,130.526179227961,130.792623291207,135.786925176621,135.802679416516,135.789177655423,135.85647411549,135.834662306072,136.140283415199,136.889604975068,136.423261222396,136.401872976894,136.622918786724,139.8570328414,139.653675107348,139.971527695419,140.51282205582,140.777424264826,140.717119446947,141.446321648417,141.156242721342,148.28142373287,143.941630853634
"23",90.8647660818714,90.8647660818707,90.8617069126159,91.8406298657704,91.8389699285173,92.2824561403508,92.282456140351,92.3472013077473,93.4050490253982,93.3578278088829,94.1597030616202,93.9145240645066,94.001646858871,95.4071984285246,95.8681067709857,95.6438009629794,100.276125153451,104.006052400051,104.07827226838,104.050100168455,104.89998960411,104.963491597699,107.039133173502,107.846729567817,110.070391616861,111.747846347192,114.249630052406,116.197560174812,116.44352761633,115.550260967461,116.29836621331,116.683519394539,117.606128668639,117.691277294119,119.745373218627,120.1,120.1,120.328005685873,121.8476922116,121.708174057852,121.40904506311,121.339620556045,121.280153248087,122.09551694626,121.684691996054,121.746324260511,122.051889484001,123.587502552602,123.587951754738,123.582660200434,123.582137126951,124.044440364788,124.436694645404,125.093170409721,125.175906057508,125.326918788033,125.532971655052,126.199640414156,127.582494584361,128.190133298258,128.249289034921,128.720261798429,128.794965411983,128.718578338293,129.702575288941,130.177577249256,130.051734344842,130.237108383322,130.796858890929,130.716929689897,130.714323351458,131.560805103668,131.626075914812,132.597161504555,133.533662711965,133.401564949617,133.107827052341,133.029497437977,133.339469209646,137.874489101777,137.898276129641,137.895714945088,138.018212803676,137.990952340597,138.544150320715,139.07190976936,139.061028302167,139.06662329322,139.482189159319,142.081176488276,141.74254959282,142.352639425355,143.383880371521,143.869652104773,143.808294439801,145.157567116365,144.72734408541,152.203065360069,149.66014936655
"24",95.6443367114337,95.4748636248761,96.2348433856961,96.8179637352087,96.711501942003,97.1832358894764,97.0841291934355,97.1443804672419,97.9859903977542,97.9250421519138,98.5948453608244,98.594845360825,98.5948453608246,100.368755670022,100.87350227026,100.872026793674,104.741761115118,107.740439983084,107.741570596205,107.976415102489,108.421335646375,108.335921185675,109.9,110.62938385642,112.419540051652,114.419829482947,116.794540763739,118.514849190186,118.838946550352,117.833214874779,118.733745681357,119.224624726441,120.338903194482,120.458104251957,122.918783109397,123.144003744385,123.132652327762,123.581256325696,125.099060787556,124.982948858159,124.702012343723,124.638035150322,124.583334425778,125.401989576515,124.946131850852,125.041052555912,125.441259497386,126.758106552941,126.784232052126,126.84218350175,126.87793865048,127.248235901984,127.788063200122,128.684846249602,128.757918560939,128.96396744269,129.245571788553,129.755810192635,131.191616479546,131.991252792376,132.087887326258,132.733296064542,132.855042524608,132.775479752917,133.734518457309,134.383125800144,134.253717971106,134.514151256838,134.962005711498,134.996187479369,134.89399610467,135.602036187229,135.748068191494,136.520848950063,137.063118200128,136.925158607123,136.632301938638,136.559927402051,136.911153815812,140.980391424514,141.006408828967,141.035156464113,141.201237345024,141.183037200591,141.930289434568,142.285166387476,142.635304615379,142.708511863841,143.292467260586,145.365171566873,144.95225582616,145.825497159174,147.301822355399,147.970384173181,147.95586222239,149.818425472982,149.390822860592,156.776945246637,155.901906847802
"25",95.6690134747569,95.4993855943741,96.2587405651073,96.841014586101,96.7347073092861,97.2087070215083,97.1095984192425,97.1696891729485,98.0101082554239,97.9553263470276,98.6241531664209,98.6241531664215,98.624153166421,100.395477600532,100.899999999999,100.899999999999,104.765483376639,107.760384985199,107.761374271679,107.997181554682,108.442300783478,108.357488423675,109.919935541517,110.648185898978,112.435844459113,114.434135766517,116.803259491354,118.522845159379,118.846238284207,117.844699232626,118.742887918667,119.231685153195,120.342647640459,120.463217228153,122.916730757564,123.142495342488,123.136400280568,123.584349382155,125.100597773872,124.985753091854,124.704554887216,124.64135034642,124.586726917883,125.404060625958,124.948866938909,125.043642585646,125.443202642755,126.758069162746,126.784137642552,126.842795892483,126.878466112118,127.248283928107,127.788800026173,128.68354374069,128.756990512394,128.962516329009,129.242863560211,129.752763087155,131.184984484513,131.983327682362,132.080321423076,132.723976562507,132.845842747818,132.767431947346,133.727179918444,134.374674720688,134.245507774024,134.505418194566,134.952621069091,134.993514838975,134.891588582777,135.598891322964,135.744718535958,136.516383676655,137.05965951742,136.923349958262,136.63326560489,136.561104926353,136.913933205231,140.976764127286,141.004971474462,141.03361331529,141.199458766283,141.181211322604,141.925457106185,142.279262974744,142.627334112405,142.701503221549,143.28363532338,145.354847188928,144.943420146081,145.814156942159,147.289723187326,147.959582854279,147.943850740923,149.804075053444,149.380882639986,156.769865288518,155.88788097522
"26",90.9459064327486,90.9459064327479,90.9446827650462,91.9203149328851,91.9194849642588,92.3706140350876,92.3706140350879,92.4350768834402,93.4885994430846,93.4616158907903,94.2600585280446,94.0152534868597,94.1028002933926,95.4999999999991,95.9601564613891,95.7404400682517,100.358737599299,104.07595649074,104.147197748906,104.122246293211,104.972867036157,105.038538522105,107.108519153297,107.91230825118,110.127271512051,111.797870152093,114.281607694756,116.226873925577,116.470687251624,115.591818204591,116.332223075483,116.710675859897,117.622713853289,117.712207126388,119.743461333063,120.099540831076,120.116561994029,120.342236366849,121.856291881205,121.72140286166,121.421392492337,121.354633945463,121.295424170267,122.106325810649,121.697277507589,121.758629940123,122.062409683829,123.591251786821,123.591566228317,123.587862140304,123.587495988866,124.048184687402,124.443181354892,125.093279433626,125.177235658487,125.326452821349,125.528003528422,126.193359038899,127.564143554116,128.167519771601,128.228199362916,128.693476605151,128.768831001273,128.696626720152,129.682848812938,130.154360542834,130.029617863876,130.212939889745,130.770442829766,130.712312501744,130.710416982879,131.554404570994,131.619513943138,132.586589867637,133.526546728355,133.399853017351,133.115893589355,133.038462178798,133.353415887364,137.866835832309,137.897758968534,137.894429428615,138.015868610158,137.98841651508,138.53151688823,139.055055630978,139.037645283468,139.046597269152,139.456089625647,142.04950573082,141.715015048998,142.31711899437,143.347823366459,143.838045533838,143.77204967487,145.113463096962,144.699436386197,152.18470740244,149.620153116202
"27",90.9729532163743,90.9729532163736,90.9723413825229,91.9468766219234,91.946323309506,92.3999999999999,92.4000000000002,92.4643687420046,93.5164495823133,93.4962119180927,94.293510350186,94.0488299609774,94.1365181048998,95.5309338571572,95.9908396915235,95.7726531033424,100.386275081249,104.099257854303,104.170172909082,104.146295001463,104.997159513506,105.063554163574,107.131647813228,107.934167812301,110.146231477114,111.814544753727,114.292266908873,116.236645175832,116.479740463388,115.605670616968,116.343508696207,116.719728015016,117.628242248172,117.719183737144,119.742824037875,120.099387774768,120.122082658705,120.346979927174,121.859158437741,121.72581246293,121.425508302079,121.359638408603,121.30051447766,122.109928765445,121.7014726781,121.762731833327,122.065916417105,123.592501531561,123.592771052843,123.58959612026,123.589282276171,124.049432794941,124.445343591388,125.093315774928,125.177678858813,125.326297499121,125.526347486212,126.191265247147,127.558026544035,128.159981929382,128.221169472247,128.684548207391,128.760119531037,128.689309514105,129.676273320937,130.146621640693,130.022245703554,130.204883725219,130.761637476045,130.710773439026,130.709114860019,131.552271060103,131.617326619247,132.583065988664,133.524174733819,133.399282373262,133.118582435026,133.041450425739,133.358064779937,137.864284742487,137.897586581498,137.894000923123,138.015087212319,137.987571239908,138.527305744069,139.04943758485,139.029850943902,139.039921927795,139.447389781089,142.038948811668,141.705836867724,142.305278850709,143.335804364771,143.827510010192,143.75996808656,145.098761757161,144.690133819793,152.178588083231,149.606821032752
